FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,Q_sem,U_sem,R_15_TOTAL_COUNTS_PHOTON_NOISE,DOUBLE_DIFFERENCE,DOUBLE_SUM,DOUBLE_DIFFERENCE_ERRS,DOUBLE_SUM_ERRS,TOTAL_I,TOTAL_I_ERR,Q,U,Q_PHOTON_NOISE,U_PHOTON_NOISE,UNNORMALIZED_DOUBLE_DIFFERENCE,UNNORMALIZED_DOUBLE_DIFFERENCE_ERRS
VDATA20220128A_00001200_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:21:42.226,12:22:03.925,12:21:20.527,02:21:42.232,02:22:03.930,02:21:20.534,59607.5150635,59607.515312,59607.514815,VTMP00001200,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.023,-16:11:50.85,2000.0,NS_IR,-0.12,1.464,46.96404,138.1853,43.03596,Nasmyth-IR,OFF,IR,26.7,621.1,270.75,5.9,1.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,5.0,4.0,3.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,18,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,174.07997,172.07597,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.01799,-16:11:45.61,ADI,100.198,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:22:09,1,VMPA00017349,iXon Ultra 897 - VAMPIRES 1.0,20.0,22.5,HWP(NIR),45,-40.78499356904963,-40.61206931200385,-40.69863165946601,-119.298631659466,2,64.5,64.5,-0.48936162480941,-0.87208095963844,0.87208095963844,-0.48936162480941,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0167625,-16.197458333333,-16.197458333333,0.0,median,52.0,61.0,2148.0,277088.36789452686,0,0,440.41100256256,0.0186471353494389,-0.1198450592033706,0.0007552031285466,0.0007604750203251,1227782.5290309177,927.064043766212,0.0,0.0,0.0,0.0,22894.62699851592,927.064043766212
VDATA20220128A_00001201_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:21:42.226,12:22:03.925,12:21:20.527,02:21:42.232,02:22:03.930,02:21:20.534,59607.5150635,59607.515312,59607.514815,VTMP00001201,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.023,-16:11:50.85,2000.0,NS_IR,-0.12,1.464,46.96404,138.1853,43.03596,Nasmyth-IR,OFF,IR,26.7,621.1,270.75,5.9,1.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,5.0,4.0,3.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,18,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,174.07997,172.07597,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.01799,-16:11:45.61,ADI,100.198,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:22:09,2,VMPA00017349,iXon Ultra 897 - VAMPIRES 1.0,20.0,22.5,HWP(NIR),45,-40.78499356904963,-40.61206931200385,-40.69863165946601,-119.298631659466,2,64.5,64.5,-0.48936162480941,-0.87208095963844,0.87208095963844,-0.48936162480941,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0167625,-16.197458333333,-16.197458333333,0.0,median,52.0,61.0,2032.0,263231.06168064463,0,0,429.25719146512296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001202_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:21:42.226,12:22:03.925,12:21:20.527,02:21:42.232,02:22:03.930,02:21:20.534,59607.5150635,59607.515312,59607.514815,VTMP00001202,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.023,-16:11:50.85,2000.0,NS_IR,-0.12,1.464,46.96404,138.1853,43.03596,Nasmyth-IR,OFF,IR,26.7,621.1,270.75,5.9,2.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,5.0,4.0,3.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,18,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,174.07997,172.07597,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.01799,-16:11:45.61,ADI,100.198,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:22:14,1,VMPA00017351,iXon Ultra 897 - VAMPIRES 2.0,20.0,22.5,HWP(NIR),45,-40.78499356904963,-40.61206931200385,-40.69863165946601,-119.298631659466,2,64.5,64.5,-0.48936162480941,-0.87208095963844,0.87208095963844,-0.48936162480941,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0167625,-16.197458333333,-16.197458333333,0.0,median,54.0,60.0,2605.0,339212.88933555613,0,0,487.2874045914637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001203_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:21:42.226,12:22:03.925,12:21:20.527,02:21:42.232,02:22:03.930,02:21:20.534,59607.5150635,59607.515312,59607.514815,VTMP00001203,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.023,-16:11:50.85,2000.0,NS_IR,-0.12,1.464,46.96404,138.1853,43.03596,Nasmyth-IR,OFF,IR,26.7,621.1,270.75,5.9,2.0,5000.0,4250.0,0.0,100000.0,5000.0,22.5,100.0,5.0,4.0,3.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,18,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,174.07997,172.07597,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.01799,-16:11:45.61,ADI,100.198,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:22:14,2,VMPA00017351,iXon Ultra 897 - VAMPIRES 2.0,20.0,22.5,HWP(NIR),45,-40.78499356904963,-40.61206931200385,-40.69863165946601,-119.298631659466,2,64.5,64.5,-0.48936162480941,-0.87208095963844,0.87208095963844,-0.48936162480941,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.0167625,-16.197458333333,-16.197458333333,0.0,median,54.0,61.0,2697.0,348250.2101201898,0,0,493.7359000194252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001204_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:22:47.838,12:23:09.519,12:22:26.156,02:22:47.845,02:23:09.526,02:22:26.163,59607.5158275,59607.516076,59607.515579,VTMP00001204,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.002,-16:11:51.1,2000.0,NS_IR,-0.12,1.459,46.79234,138.45917,43.20766,Nasmyth-IR,OFF,IR,26.8,621.1,270.75,5.9,1.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,5.0,4.0,4.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,19,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,173.85298,171.86,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.10525,-16:11:45.61,ADI,100.464,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:23:15,1,VMPA00017353,iXon Ultra 897 - VAMPIRES 1.0,20.0,67.5,HWP(NIR),45,-40.51871153014623,-40.34455092181414,-40.43173200839238,-119.0317320083924,2,64.5,64.5,-0.48529393477463,-0.87435107186471,0.87435107186471,-0.48529393477463,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016675,-16.197527777778,-16.197527777778,0.0,median,52.0,62.0,3247.0,356549.9100245575,0,0,499.5847566428081,-0.0061586092858352,-0.1144931189383144,0.0006599879605355,0.0006642870624027,1607098.4026259524,1060.645482990519,0.0,0.0,0.0,0.0,-9897.491145663138,1060.645482990519
VDATA20220128A_00001205_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:22:47.838,12:23:09.519,12:22:26.156,02:22:47.845,02:23:09.526,02:22:26.163,59607.5158275,59607.516076,59607.515579,VTMP00001205,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.002,-16:11:51.1,2000.0,NS_IR,-0.12,1.459,46.79234,138.45917,43.20766,Nasmyth-IR,OFF,IR,26.8,621.1,270.75,5.9,1.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,5.0,4.0,4.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,19,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,173.85298,171.86,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.10525,-16:11:45.61,ADI,100.464,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:23:15,2,VMPA00017353,iXon Ultra 897 - VAMPIRES 1.0,20.0,67.5,HWP(NIR),45,-40.51871153014623,-40.34455092181414,-40.43173200839238,-119.0317320083924,2,64.5,64.5,-0.48529393477463,-0.87435107186471,0.87435107186471,-0.48529393477463,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016675,-16.197527777778,-16.197527777778,0.0,median,52.0,62.0,3251.0,354998.43700970453,0,0,498.4966378539393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001206_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:22:47.838,12:23:09.519,12:22:26.156,02:22:47.845,02:23:09.526,02:22:26.163,59607.5158275,59607.516076,59607.515579,VTMP00001206,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.002,-16:11:51.1,2000.0,NS_IR,-0.12,1.459,46.79234,138.45917,43.20766,Nasmyth-IR,OFF,IR,26.8,621.1,270.75,5.9,2.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,5.0,4.0,4.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,19,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,173.85298,171.86,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.10525,-16:11:45.61,ADI,100.464,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:23:22,1,VMPA00017355,iXon Ultra 897 - VAMPIRES 2.0,20.0,67.5,HWP(NIR),45,-40.51871153014623,-40.34455092181414,-40.43173200839238,-119.0317320083924,2,64.5,64.5,-0.48529393477463,-0.87435107186471,0.87435107186471,-0.48529393477463,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016675,-16.197527777778,-16.197527777778,0.0,median,53.0,61.0,4137.0,453499.5098761032,0,0,563.4266982264392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001207_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:22:47.838,12:23:09.519,12:22:26.156,02:22:47.845,02:23:09.526,02:22:26.163,59607.5158275,59607.516076,59607.515579,VTMP00001207,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.002,-16:11:51.1,2000.0,NS_IR,-0.12,1.459,46.79234,138.45917,43.20766,Nasmyth-IR,OFF,IR,26.8,621.1,270.75,5.9,2.0,5000.0,4250.0,0.0,100000.0,5000.0,67.5,100.0,5.0,4.0,4.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,19,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,173.85298,171.86,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.10525,-16:11:45.61,ADI,100.464,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:23:22,2,VMPA00017355,iXon Ultra 897 - VAMPIRES 2.0,20.0,67.5,HWP(NIR),45,-40.51871153014623,-40.34455092181414,-40.43173200839238,-119.0317320083924,2,64.5,64.5,-0.48529393477463,-0.87435107186471,0.87435107186471,-0.48529393477463,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.016675,-16.197527777778,-16.197527777778,0.0,median,53.0,61.0,3975.0,442050.5457155871,0,0,556.2691518431602,0.0,0.0,0.0,0.0,0.0,0.0,0.0040320517326242,0.012402872317637051,0.0006093717374371134,0.0005014767874534127,0.0,0.0
VDATA20220128A_00001208_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:23:54.065,12:24:15.739,12:23:32.391,02:23:54.072,02:24:15.746,02:23:32.397,59607.5165915,59607.51684,59607.516343,VTMP00001208,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.013,-16:11:50.98,2000.0,NS_IR,-0.12,1.454,46.62104,138.73553,43.37896,Nasmyth-IR,OFF,IR,26.8,621.1,270.75,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,100.0,6.0,4.0,1.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,20,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,173.63102,171.64003,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.18771,-16:11:45.61,ADI,100.727,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:24:21,1,VMPA00017357,iXon Ultra 897 - VAMPIRES 1.0,20.0,0.0,HWP(NIR),45,-40.25071961734926,-40.07531639967537,-40.16311934781685,-118.7631193478168,2,64.5,64.5,-0.48118950553206,-0.87661659792969,0.87661659792969,-0.48118950553206,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01672083333,-16.197494444444,-16.197494444444,0.0,median,52.0,61.0,5009.0,439381.7189787723,0,0,554.5874076413709,0.0108457551672517,-0.1178967569737143,0.0005984830565812,0.0006025926133284,1954543.7162422845,1169.6925038397646,0.0,0.0,0.0,0.0,21198.502610054216,1169.6925038397646
VDATA20220128A_00001209_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:23:54.065,12:24:15.739,12:23:32.391,02:23:54.072,02:24:15.746,02:23:32.397,59607.5165915,59607.51684,59607.516343,VTMP00001209,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.013,-16:11:50.98,2000.0,NS_IR,-0.12,1.454,46.62104,138.73553,43.37896,Nasmyth-IR,OFF,IR,26.8,621.1,270.75,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,100.0,6.0,4.0,1.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,20,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,173.63102,171.64003,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.18771,-16:11:45.61,ADI,100.727,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:24:21,2,VMPA00017357,iXon Ultra 897 - VAMPIRES 1.0,20.0,0.0,HWP(NIR),45,-40.25071961734926,-40.07531639967537,-40.16311934781685,-118.7631193478168,2,64.5,64.5,-0.48118950553206,-0.87661659792969,0.87661659792969,-0.48118950553206,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01672083333,-16.197494444444,-16.197494444444,0.0,median,52.0,61.0,4784.0,422672.95638821146,0,0,543.940308383759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001210_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:23:54.065,12:24:15.739,12:23:32.391,02:23:54.072,02:24:15.746,02:23:32.397,59607.5165915,59607.51684,59607.516343,VTMP00001210,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.013,-16:11:50.98,2000.0,NS_IR,-0.12,1.454,46.62104,138.73553,43.37896,Nasmyth-IR,OFF,IR,26.8,621.1,270.75,5.8,2.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,100.0,6.0,4.0,1.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,20,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,173.63102,171.64003,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.18771,-16:11:45.61,ADI,100.727,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:24:26,1,VMPA00017359,iXon Ultra 897 - VAMPIRES 2.0,20.0,0.0,HWP(NIR),45,-40.25071961734926,-40.07531639967537,-40.16311934781685,-118.7631193478168,2,64.5,64.5,-0.48118950553206,-0.87661659792969,0.87661659792969,-0.48118950553206,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01672083333,-16.197494444444,-16.197494444444,0.0,median,53.0,60.0,6131.5,543999.6504279037,0,0,617.0897337868593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001211_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:23:54.065,12:24:15.739,12:23:32.391,02:23:54.072,02:24:15.746,02:23:32.397,59607.5165915,59607.51684,59607.516343,VTMP00001211,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.013,-16:11:50.98,2000.0,NS_IR,-0.12,1.454,46.62104,138.73553,43.37896,Nasmyth-IR,OFF,IR,26.8,621.1,270.75,5.8,2.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,100.0,6.0,4.0,1.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,20,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,173.63102,171.64003,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.18771,-16:11:45.61,ADI,100.727,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:24:26,2,VMPA00017359,iXon Ultra 897 - VAMPIRES 2.0,20.0,0.0,HWP(NIR),45,-40.25071961734926,-40.07531639967537,-40.16311934781685,-118.7631193478168,2,64.5,64.5,-0.48118950553206,-0.87661659792969,0.87661659792969,-0.48118950553206,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01672083333,-16.197494444444,-16.197494444444,0.0,median,53.0,60.0,6142.5,548489.3904473971,0,0,619.6309887302331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001212_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,ETACRV,12:24:58.234,12:25:19.909,12:24:36.559,02:24:58.241,02:25:19.917,02:24:36.565,59607.517332,59607.517581,59607.517083,VTMP00001212,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:32:04.021,-16:11:50.92,2000.0,NS_IR,-0.12,1.45,46.45405,139.00829,43.54595,Nasmyth-IR,OFF,IR,26.9,621.1,270.75,5.8,1.0,5000.0,4250.0,0.0,100000.0,5000.0,45.0,100.0,6.0,4.0,2.0,/mnt/data/20220128/,etaCrv_02_20220128_675-50_EmptySlot_0,21,20.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,173.42198,171.42197,-16:11:46,1.0,ADI,-39.0,163.025,12:32:04.2,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.3,0.0,86.27338,-16:11:45.61,ADI,100.992,-39.0,12:32:04.230,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T12:25:26,1,VMPA00017361,iXon Ultra 897 - VAMPIRES 1.0,20.0,45.0,HWP(NIR),45,-39.98930341009782,-39.81233391348652,-39.9009209392693,-118.5009209392693,2,64.5,64.5,-0.47717288579669,-0.87880944297411,0.87880944297411,-0.47717288579669,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,188.01675416667,-16.197477777778,-16.197477777778,0.0,median,52.0,61.0,4499.0,436109.8761577313,0,0,552.5186886747958,0.003749757769282,-0.1133411659462097,0.0006000004573973,0.0006038377830875,1944468.74378445,1166.6739335780708,0.0,0.0,0.0,0.0,7291.286779131915,1166.6739335780708
