FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,NAXIS3,EXTEND,AIRMASS,ALTITUDE,AUTOGUID,AZIMUTH,BACKFILE,BIAS,BUNIT,CDELT1,CDELT2,COL_METH,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CTYPE1,CTYPE2,CUNIT1,CUNIT2,DATA-TYP,DATE,DATE-OBS,DC,DEC,DEROTANG,DETECTOR,DETGAIN,DIAMETER,DLAMLAM,D_ADFG,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_DMCMTX,D_DMGAIN,D_ENSHUT,D_HDFG,D_HTTG,D_IMR,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCP,D_SADCPA,D_SADCRA,D_SADCST,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,EFFGAIN,ENF,EQUINOX,EXPTIME,FIELD,FILTER01,FILTER02,FILTNAME,FOC-POS,FOC-VAL,FRAMEID,FULLWELL,GAIN,HST,HST-END,HST-STR,INST-PA,INSTRUME,LATPOLE,LONPOLE,M2-TYPE,MAX,MAX0,MAXER0,MEAN,MEAN0,MEANER0,MED,MED0,MEDER0,MJD,MJD-END,MJD-STR,MJDREF,NCOADD,NDIT,NFRAMES,NOISE,NOISEADU,NVAR,NVAR0,NVARER0,OBJECT,OBS-ALOC,OBS-MOD,OBSERVAT,OBSERVER,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,PA,PA-END,PA-ROT,PA-STR,PAOFFSET,PC1_1,PC1_2,PC2_1,PC2_2,PHOTE,PHOTE0,PHOTEER0,PHOTF,PHOTF0,PHOTFER0,PHOTR,PRD-MIN1,PRD-MIN2,PRD-RNG1,PRD-RNG2,PROP-ID,PXAREA,PXSCALE,RA,RADESYS,RESELEM,RET-ANG1,RETPLAT1,RN,SUM,SUM0,SUMER0,TELESCOP,TELFOCUS,TIMESYS,TINT,TOMEANE,TONVARE,TOTMAX,TOTMEAN,TOTMED,TOTMEDE,TOTNVAR,TOTSUM,TOTSUME,TOTVAR,TOTVARE,UT,UT-END,UT-STR,U_AOHWP,U_AQDTIM,U_AQNCYC,U_AQSDEL,U_AQTINT,U_CAMERA,U_EMGAIN,U_FILTER,U_FLC,U_FLCOFF,U_FLCSTT,U_HWPANG,U_LOOPIT,U_MANGLE,U_MASK,U_NLOOPS,U_NPOLST,U_OGFNAM,U_OGFNUM,U_ORGDIR,U_PLSTIT,U_QWP1,U_QWP2,VAR,VAR0,VARER0,WAVEAVE,WAVEFWHM,WAVEMAX,WAVEMIN,WCSAXES,ZD,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,Q_sem,U_sem,R_15_TOTAL_COUNTS_PHOTON_NOISE,DOUBLE_DIFFERENCE,DOUBLE_SUM,DOUBLE_DIFFERENCE_ERRS,DOUBLE_SUM_ERRS,TOTAL_I,TOTAL_I_ERR,Q,U,Q_PHOTON_NOISE,U_PHOTON_NOISE,UNNORMALIZED_DOUBLE_DIFFERENCE,UNNORMALIZED_DOUBLE_DIFFERENCE_ERRS,R_15_EM_GAIN_ADJUSTED_TOTAL_COUNTS,EM_GAIN_ADJUSTED_UNNORAMALIZED_DOUBLE_DIFFS,EM_GAIN_ADJUSTED_UNNORAMALIZED_DOUBLE_DIFFS_ERRS
HD128750_04_20210714_675-50_EmptySlot_00_cam1_FLC1_fix_coll.fits,True,-32,3,366,366,1,True,1.021,78.46411,OFF,263.93804,DARKS_256_10ms_em15_20210715_625-50_EmptySlot_00_cam1_fix_coll.fits,150,e-/s,-1.7333333333333e-06,1.7333333333333e-06,median,183.5,183.5,-140.4435916666667,18.29867777777778,RA---TAN,DEC--TAN,deg,deg,ACQUISITION,2021-07-14T06:20:09,2021-07-14,0.00015,18:17:55.24,1.935443715640104,VCAM1 - Ultra 897,15.0,7.92,0.0718429257239067,0.0,7.0,6.0,12.2,8.7,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,ao188cmtx.oct,10.0,OPEN,1.0,1.0,TRACK,103.78977,+18:17:54.16,ADI,-139.052,-39.0,14:38:13.990,0.0,ON,0.0,0.01,IN,146.91198,66.91204,+18:17:54,1.0,ADI,163.025,-39.0,14:38:14.0,SYNC,0.0,ao188ttctrl.oct,0.001,0.0,0.3,1.414213562373095,2000.0,0.01,SCI,675-50,Unknown,675-50,Nasmyth-IR,-0.12,VMPA00009869,294912.0,4.5,20:20:01.279,20:20:06.707,20:19:55.850,140.4,VAMPIRES,18.298677777778,180.0,IR,90230.4609375,90230.4609375,2977.076098864095,1708.631713867188,1708.631713867188,12.58521128276198,1067.56494140625,1067.56494140625,4.101837010972989,59409.26390368634,59409.26396651621,59409.26384085648,0.0,500,500,1002,5.568262481689453,18.56087493896484,10602.7236328125,10602.7236328125,462.452529786227,HD128750,Observation,IMAG_POL,NAOJ,"""[Summit] Vievard, Skaf [Hilo] Guyon, Lozi, Deo, Ahn""",4.5,622.4,276.85,6.2,80.5354437156401,80.54545383702315,0.0200707784014753,80.52538305862167,-78.6,0.99942951459983,-0.033773441440617,0.033773441440617,0.99942951459983,38267.09509696894,38267.09509696894,38665.86819264996,6376331.964,6376331.964,98984.17935791529,15.0,128.0,128.0,256,256,o21013,3.89376e-05,6.24,-9:21:46.462,ICRS,17.58157104787457,0.0,HWP(NIR),89,17086316.0,17086316.0,125852.1108623257,Subaru,NS_IR,UTC,5.0,19.87315559387207,101.0771337249025,38599.4765625,514.9881591796875,316.2160949707031,24.90730685887048,2619.28857421875,29281196.0,7134.46240234375,1348902.625,7.51720265094428e-05,06:20:01.279,06:20:06.707,06:19:55.850,T,10000.0,501.0,100000.0,10000.0,1.0,15.0,675-50,A,0.0,1,0.0,1.0,1.0,EmptySlot,3.0,4.0,HD128750_04_20210714_675-50_EmptySlot_0,0,/data/20210714/,1.0,152.0,165.0,20376806.0,20376806.0,1125475.175765419,675.0838654091856,48.5,699.3999999999999,650.8999999999999,2,11.53589,183.0,183.0,38599.4765625,5136573.785896961,0,0,2189.551417417601,-0.0035217448564585,-0.1170549629337431,0.0002006645207281,0.0002020333297415,23179334.61440848,4651.241227343956,0.0,0.0,0.0,0.0,-81631.7024544254,4651.241227343956,5136573.785896961,-55373.68432977889,0
HD128750_04_20210714_675-50_EmptySlot_00_cam1_FLC2_fix_coll.fits,True,-32,3,366,366,1,True,1.021,78.46411,OFF,263.93804,DARKS_256_10ms_em15_20210715_625-50_EmptySlot_00_cam1_fix_coll.fits,150,e-/s,-1.7333333333333e-06,1.7333333333333e-06,median,183.5,183.5,-140.4435916666667,18.29867777777778,RA---TAN,DEC--TAN,deg,deg,ACQUISITION,2021-07-14T06:20:09,2021-07-14,0.00015,18:17:55.24,1.935443715640104,VCAM1 - Ultra 897,15.0,7.92,0.0718429257239067,0.0,7.0,6.0,12.2,8.7,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,ao188cmtx.oct,10.0,OPEN,1.0,1.0,TRACK,103.78977,+18:17:54.16,ADI,-139.052,-39.0,14:38:13.990,0.0,ON,0.0,0.01,IN,146.91198,66.91204,+18:17:54,1.0,ADI,163.025,-39.0,14:38:14.0,SYNC,0.0,ao188ttctrl.oct,0.001,0.0,0.3,1.414213562373095,2000.0,0.01,SCI,675-50,Unknown,675-50,Nasmyth-IR,-0.12,VMPA00009869,294912.0,4.5,20:20:01.279,20:20:06.707,20:19:55.850,140.4,VAMPIRES,18.298677777778,180.0,IR,89415.9921875,89415.9921875,2855.63280130673,1694.119750976562,1694.119750976562,12.7124627122994,1058.160034179688,1058.160034179688,4.10687955989869,59409.26390368634,59409.26396651621,59409.26384085648,0.0,500,500,1002,5.568262481689453,18.56087493896484,10495.240234375,10495.240234375,441.8053681185964,HD128750,Observation,IMAG_POL,NAOJ,"""[Summit] Vievard, Skaf [Hilo] Guyon, Lozi, Deo, Ahn""",4.5,622.4,276.85,6.2,80.5354437156401,80.54545383702315,0.0200707784014753,80.52538305862167,-78.6,0.99942951459983,-0.033773441440617,0.033773441440617,0.99942951459983,38192.68542420715,38192.68542420715,38590.44156729156,6347195.7192,6347195.7192,98694.90953198756,15.0,128.0,128.0,256,256,o21013,3.89376e-05,6.24,-9:21:46.462,ICRS,17.58157104787457,0.0,HWP(NIR),89,16941198.0,16941198.0,127124.6236073012,Subaru,NS_IR,UTC,5.0,19.85383796691895,100.3333741182905,36665.16015625,509.8911437988281,311.9865112304688,24.88309580391074,2576.786376953125,28994960.0,7127.52783203125,1313880.5,7.32203036347712e-05,06:20:01.279,06:20:06.707,06:19:55.850,T,10000.0,501.0,100000.0,10000.0,1.0,15.0,675-50,B,0.0,2,0.0,1.0,1.0,EmptySlot,3.0,4.0,HD128750_04_20210714_675-50_EmptySlot_0,0,/data/20210714/,1.0,152.0,165.0,20031720.0,20031720.0,1077092.836279941,675.0838654091856,48.5,699.3999999999999,650.8999999999999,2,11.53589,183.0,183.0,36665.16015625,5096465.444248073,0,0,2180.986223796104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096465.444248073,0.0,0
HD128750_04_20210714_675-50_EmptySlot_00_cam2_FLC1_fix_coll.fits,True,-32,3,366,366,1,True,1.021,78.46411,OFF,263.93804,DARKS_256_10ms_em15_20210715_625-50_EmptySlot_00_cam2_fix_coll.fits,150,e-/s,-1.7333333333333e-06,1.7333333333333e-06,median,183.5,183.5,-140.4435916666667,18.29867777777778,RA---TAN,DEC--TAN,deg,deg,ACQUISITION,2021-07-14T06:20:11,2021-07-14,0.00015,18:17:55.24,1.935443715640104,VCAM2 - Ultra 897,15.0,7.92,0.0718429257239067,0.0,7.0,6.0,12.2,8.7,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,ao188cmtx.oct,10.0,OPEN,1.0,1.0,TRACK,103.78977,+18:17:54.16,ADI,-139.052,-39.0,14:38:13.990,0.0,ON,0.0,0.01,IN,146.91198,66.91204,+18:17:54,1.0,ADI,163.025,-39.0,14:38:14.0,SYNC,0.0,ao188ttctrl.oct,0.001,0.0,0.3,1.414213562373095,2000.0,0.01,SCI,675-50,Unknown,675-50,Nasmyth-IR,-0.12,VMPA00009871,294912.0,4.5,20:20:01.279,20:20:06.707,20:19:55.850,140.4,VAMPIRES,18.298677777778,180.0,IR,114838.4140625,114838.4140625,3729.638752116508,2191.383544921875,2191.383544921875,15.98933817311279,1326.420043945312,1326.420043945312,4.723116979714098,59409.26390368634,59409.26396651621,59409.26384085648,0.0,500,500,1002,5.180948638916015,17.26982879638672,13363.9736328125,13363.9736328125,583.0342424010106,HD128750,Observation,IMAG_POL,NAOJ,"""[Summit] Vievard, Skaf [Hilo] Guyon, Lozi, Deo, Ahn""",4.5,622.4,276.85,6.2,80.5354437156401,80.54545383702315,0.0200707784014753,80.52538305862167,-78.6,0.99942951459983,-0.033773441440617,0.033773441440617,0.99942951459983,42206.49083986096,42206.49083986096,42696.09807453135,8166497.2476,8166497.2476,127030.7740528731,15.0,128.0,128.0,256,256,o21013,3.89376e-05,6.24,-9:21:46.462,ICRS,17.58157104787457,0.0,HWP(NIR),89,21913838.0,21913838.0,159893.3836527488,Subaru,NS_IR,UTC,5.0,19.21268081665039,94.7173519223561,48950.3203125,677.80322265625,425.48974609375,24.07952448323824,3341.52880859375,36776248.0,6897.35302734375,2264899.0,0.0001262189312362,06:20:01.279,06:20:06.707,06:19:55.850,T,10000.0,501.0,100000.0,10000.0,2.0,15.0,675-50,A,0.0,1,0.0,1.0,1.0,EmptySlot,3.0,4.0,HD128750_04_20210714_675-50_EmptySlot_0,0,/data/20210714/,1.0,152.0,165.0,32964306.0,32964306.0,1815841.754748434,675.0838654091856,48.5,699.3999999999999,650.8999999999999,2,11.53589,182.0,182.0,48950.3203125,6534017.714183381,0,0,2469.4971977679065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5124700.370580388,0.0,0
HD128750_04_20210714_675-50_EmptySlot_00_cam2_FLC2_fix_coll.fits,True,-32,3,366,366,1,True,1.021,78.46411,OFF,263.93804,DARKS_256_10ms_em15_20210715_625-50_EmptySlot_00_cam2_fix_coll.fits,150,e-/s,-1.7333333333333e-06,1.7333333333333e-06,median,183.5,183.5,-140.4435916666667,18.29867777777778,RA---TAN,DEC--TAN,deg,deg,ACQUISITION,2021-07-14T06:20:11,2021-07-14,0.00015,18:17:55.24,1.935443715640104,VCAM2 - Ultra 897,15.0,7.92,0.0718429257239067,0.0,7.0,6.0,12.2,8.7,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,ao188cmtx.oct,10.0,OPEN,1.0,1.0,TRACK,103.78977,+18:17:54.16,ADI,-139.052,-39.0,14:38:13.990,0.0,ON,0.0,0.01,IN,146.91198,66.91204,+18:17:54,1.0,ADI,163.025,-39.0,14:38:14.0,SYNC,0.0,ao188ttctrl.oct,0.001,0.0,0.3,1.414213562373095,2000.0,0.01,SCI,675-50,Unknown,675-50,Nasmyth-IR,-0.12,VMPA00009871,294912.0,4.5,20:20:01.279,20:20:06.707,20:19:55.850,140.4,VAMPIRES,18.298677777778,180.0,IR,112750.796875,112750.796875,3586.702998053535,2148.195556640625,2148.195556640625,15.86205262388578,1303.755004882812,1303.755004882812,4.940768868038524,59409.26390368634,59409.26396651621,59409.26384085648,0.0,500,500,1002,5.180948638916015,17.26982879638672,13086.67578125,13086.67578125,558.645815825323,HD128750,Observation,IMAG_POL,NAOJ,"""[Summit] Vievard, Skaf [Hilo] Guyon, Lozi, Deo, Ahn""",4.5,622.4,276.85,6.2,80.5354437156401,80.54545383702315,0.0200707784014753,80.52538305862167,-78.6,0.99942951459983,-0.033773441440617,0.033773441440617,0.99942951459983,41864.68190606219,41864.68190606219,42346.73607907271,8017937.017200001,8017937.017200001,124765.4700497954,15.0,128.0,128.0,256,256,o21013,3.89376e-05,6.24,-9:21:46.462,ICRS,17.58157104787457,0.0,HWP(NIR),89,21481956.0,21481956.0,158620.5131368969,Subaru,NS_IR,UTC,5.0,19.15617370605469,94.1931376874454,47355.078125,662.354248046875,413.766845703125,24.0087033226698,3256.873046875,36239388.0,6877.06640625,2157203.75,0.0001202172599236,06:20:01.279,06:20:06.707,06:19:55.850,T,10000.0,501.0,100000.0,10000.0,2.0,15.0,675-50,B,0.0,2,0.0,1.0,1.0,EmptySlot,3.0,4.0,HD128750_04_20210714_675-50_EmptySlot_0,0,/data/20210714/,1.0,152.0,165.0,31660152.0,31660152.0,1711514.872763013,675.0838654091856,48.5,699.3999999999999,650.8999999999999,2,11.53589,182.0,182.0,47355.078125,6412277.670080068,0,0,2446.383499628944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5029218.3446017215,0.0,0
HD128750_04_20210714_675-50_EmptySlot_01_cam1_FLC1_fix_coll.fits,True,-32,3,366,366,1,True,1.021,78.38437,OFF,264.00795,DARKS_256_10ms_em15_20210715_625-50_EmptySlot_00_cam1_fix_coll.fits,150,e-/s,-1.7333333333333e-06,1.7333333333333e-06,median,183.5,183.5,-140.4435916666667,18.29865555555556,RA---TAN,DEC--TAN,deg,deg,ACQUISITION,2021-07-14T06:20:29,2021-07-14,0.00015,18:17:55.16,1.973374398743743,VCAM1 - Ultra 897,15.0,7.92,0.0718429257239067,0.0,7.0,6.0,12.2,8.7,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,ao188cmtx.oct,10.0,OPEN,1.0,1.0,TRACK,103.74438,+18:17:54.16,ADI,-139.01,-39.0,14:38:13.990,0.0,ON,0.0,0.01,IN,146.95503,66.95498,+18:17:54,1.0,ADI,163.025,-39.0,14:38:14.0,SYNC,0.0,ao188ttctrl.oct,0.001,0.0,0.3,1.414213562373095,2000.0,0.01,SCI,675-50,Unknown,675-50,Nasmyth-IR,-0.12,VMPA00009873,294912.0,4.5,20:20:21.675,20:20:27.141,20:20:16.208,140.4,VAMPIRES,18.298655555556,180.0,IR,72857.8515625,72857.8515625,2184.68924962522,1586.116455078125,1586.116455078125,13.07743011362939,1042.005004882812,1042.005004882812,4.574356497854052,59409.26413975115,59409.26420302083,59409.26407648148,0.0,500,500,1002,5.568262481689453,18.56087493896484,7814.30322265625,7814.30322265625,272.6925077907464,HD128750,Observation,IMAG_POL,NAOJ,"""[Summit] Vievard, Skaf [Hilo] Guyon, Lozi, Deo, Ahn""",4.7,622.4,276.85,6.3,80.57337439874374,80.58319383778178,0.0196883735704318,80.56350546421135,-78.6,0.99940693705912,-0.034435071629064,0.034435071629064,0.99940693705912,35859.61145206329,35859.61145206329,36292.46814302159,5486519.143200001,5486519.143200001,90753.6504971853,15.0,128.0,128.0,256,256,o21013,3.89376e-05,6.24,-9:21:46.462,ICRS,17.58157104787457,45.0,HWP(NIR),89,15861164.0,15861164.0,130774.3002191567,Subaru,NS_IR,UTC,5.0,19.79547119140625,71.66752098823144,29926.279296875,502.2587890625,324.9015502929688,24.80994389901116,1818.377563476562,28556928.0,7106.57373046875,913296.125,5.08964244320241e-05,06:20:21.674,06:20:27.141,06:20:16.208,T,10000.0,501.0,100000.0,10000.0,1.0,15.0,675-50,A,0.0,1,45.0,1.0,1.0,EmptySlot,3.0,4.0,HD128750_04_20210714_675-50_EmptySlot_0,1,/data/20210714/,2.0,152.0,165.0,13883009.0,13883009.0,581409.5157579449,675.0838654091856,48.5,699.3999999999999,650.8999999999999,2,11.61563,183.0,183.0,29926.279296875,4368411.271714373,0,0,2019.203729084156,0.0234815158198448,-0.1197757835003197,0.0002205274497402,0.0002220424796486,19202193.72209605,4233.443850300043,0.0,0.0,0.0,0.0,450896.61566112377,4233.443850300043,4368411.271714373,415266.4706067494,0
HD128750_04_20210714_675-50_EmptySlot_01_cam1_FLC2_fix_coll.fits,True,-32,3,366,366,1,True,1.021,78.38437,OFF,264.00795,DARKS_256_10ms_em15_20210715_625-50_EmptySlot_00_cam1_fix_coll.fits,150,e-/s,-1.7333333333333e-06,1.7333333333333e-06,median,183.5,183.5,-140.4435916666667,18.29865555555556,RA---TAN,DEC--TAN,deg,deg,ACQUISITION,2021-07-14T06:20:29,2021-07-14,0.00015,18:17:55.16,1.973374398743743,VCAM1 - Ultra 897,15.0,7.92,0.0718429257239067,0.0,7.0,6.0,12.2,8.7,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,ao188cmtx.oct,10.0,OPEN,1.0,1.0,TRACK,103.74438,+18:17:54.16,ADI,-139.01,-39.0,14:38:13.990,0.0,ON,0.0,0.01,IN,146.95503,66.95498,+18:17:54,1.0,ADI,163.025,-39.0,14:38:14.0,SYNC,0.0,ao188ttctrl.oct,0.001,0.0,0.3,1.414213562373095,2000.0,0.01,SCI,675-50,Unknown,675-50,Nasmyth-IR,-0.12,VMPA00009873,294912.0,4.5,20:20:21.675,20:20:27.141,20:20:16.208,140.4,VAMPIRES,18.298655555556,180.0,IR,67891.078125,67891.078125,2038.502811739957,1486.107666015625,1486.107666015625,12.20052133605672,983.0850219726562,983.0850219726562,4.430270413468943,59409.26413975115,59409.26420302083,59409.26407648148,0.0,500,500,1002,5.568262481689453,18.56087493896484,7324.2158203125,7324.2158203125,259.4502249848549,HD128750,Observation,IMAG_POL,NAOJ,"""[Summit] Vievard, Skaf [Hilo] Guyon, Lozi, Deo, Ahn""",4.7,622.4,276.85,6.3,80.57337439874374,80.58319383778178,0.0196883735704318,80.56350546421135,-78.6,0.99940693705912,-0.034435071629064,0.034435071629064,0.99940693705912,34884.07382976281,34884.07382976281,35296.07914929805,5129568.3648,5129568.3648,84959.58321539164,15.0,128.0,128.0,256,256,o21013,3.89376e-05,6.24,-9:21:46.462,ICRS,17.58157104787457,45.0,HWP(NIR),89,14861076.0,14861076.0,122005.2130548547,Subaru,NS_IR,UTC,5.0,19.65947532653809,70.83451984624298,28992.7421875,469.4293212890625,303.5361328125,24.63949835895544,1691.388061523438,26800658.0,7057.75146484375,793987.125,4.42475387789065e-05,06:20:21.674,06:20:27.141,06:20:16.208,T,10000.0,501.0,100000.0,10000.0,1.0,15.0,675-50,B,0.0,2,45.0,1.0,1.0,EmptySlot,3.0,4.0,HD128750_04_20210714_675-50_EmptySlot_0,1,/data/20210714/,2.0,152.0,165.0,12190228.0,12190228.0,517289.6404041047,675.0838654091856,48.5,699.3999999999999,650.8999999999999,2,11.61563,183.0,182.0,28992.7421875,4082706.690339165,0,0,1952.056895132564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082706.690339165,0.0,0
HD128750_04_20210714_675-50_EmptySlot_01_cam2_FLC1_fix_coll.fits,True,-32,3,366,366,1,True,1.021,78.38437,OFF,264.00795,DARKS_256_10ms_em15_20210715_625-50_EmptySlot_00_cam2_fix_coll.fits,150,e-/s,-1.7333333333333e-06,1.7333333333333e-06,median,183.5,183.5,-140.4435916666667,18.29865555555556,RA---TAN,DEC--TAN,deg,deg,ACQUISITION,2021-07-14T06:20:31,2021-07-14,0.00015,18:17:55.16,1.973374398743743,VCAM2 - Ultra 897,15.0,7.92,0.0718429257239067,0.0,7.0,6.0,12.2,8.7,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,ao188cmtx.oct,10.0,OPEN,1.0,1.0,TRACK,103.74438,+18:17:54.16,ADI,-139.01,-39.0,14:38:13.990,0.0,ON,0.0,0.01,IN,146.95503,66.95498,+18:17:54,1.0,ADI,163.025,-39.0,14:38:14.0,SYNC,0.0,ao188ttctrl.oct,0.001,0.0,0.3,1.414213562373095,2000.0,0.01,SCI,675-50,Unknown,675-50,Nasmyth-IR,-0.12,VMPA00009875,294912.0,4.5,20:20:21.675,20:20:27.141,20:20:16.208,140.4,VAMPIRES,18.298655555556,180.0,IR,88490.78125,88490.78125,2626.173794396889,1927.021728515625,1927.021728515625,15.84509650294311,1225.890014648438,1225.890014648438,5.153847011972327,59409.26413975115,59409.26420302083,59409.26407648148,0.0,500,500,1002,5.180948638916015,17.26982879638672,9465.6318359375,9465.6318359375,333.3560493732553,HD128750,Observation,IMAG_POL,NAOJ,"""[Summit] Vievard, Skaf [Hilo] Guyon, Lozi, Deo, Ahn""",4.7,622.4,276.85,6.3,80.57337439874374,80.58319383778178,0.0196883735704318,80.56350546421135,-78.6,0.99940693705912,-0.034435071629064,0.034435071629064,0.99940693705912,38579.24296107493,38579.24296107493,39099.74256271362,6695375.754,6695375.754,111017.489804104,15.0,128.0,128.0,256,256,o21013,3.89376e-05,6.24,-9:21:46.462,ICRS,17.58157104787457,45.0,HWP(NIR),89,19270218.0,19270218.0,158450.963282503,Subaru,NS_IR,UTC,5.0,18.91889762878418,70.52231822482736,36508.76953125,609.556884765625,395.0742797851562,23.7113218605799,2272.19189453125,33349466.0,6791.88427734375,1385030.25,7.71853570003841e-05,06:20:21.674,06:20:27.141,06:20:16.208,T,10000.0,501.0,100000.0,10000.0,2.0,15.0,675-50,A,0.0,1,45.0,1.0,1.0,EmptySlot,3.0,4.0,HD128750_04_20210714_675-50_EmptySlot_0,1,/data/20210714/,2.0,152.0,165.0,20478980.0,20478980.0,863208.6409815694,675.0838654091856,48.5,699.3999999999999,650.8999999999999,2,11.61563,182.0,182.0,36508.76953125,5292941.862878298,0,0,2222.6288233516857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4151311.231873957,0.0,0
HD128750_04_20210714_675-50_EmptySlot_01_cam2_FLC2_fix_coll.fits,True,-32,3,366,366,1,True,1.021,78.38437,OFF,264.00795,DARKS_256_10ms_em15_20210715_625-50_EmptySlot_00_cam2_fix_coll.fits,150,e-/s,-1.7333333333333e-06,1.7333333333333e-06,median,183.5,183.5,-140.4435916666667,18.29865555555556,RA---TAN,DEC--TAN,deg,deg,ACQUISITION,2021-07-14T06:20:31,2021-07-14,0.00015,18:17:55.16,1.973374398743743,VCAM2 - Ultra 897,15.0,7.92,0.0718429257239067,0.0,7.0,6.0,12.2,8.7,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,ao188cmtx.oct,10.0,OPEN,1.0,1.0,TRACK,103.74438,+18:17:54.16,ADI,-139.01,-39.0,14:38:13.990,0.0,ON,0.0,0.01,IN,146.95503,66.95498,+18:17:54,1.0,ADI,163.025,-39.0,14:38:14.0,SYNC,0.0,ao188ttctrl.oct,0.001,0.0,0.3,1.414213562373095,2000.0,0.01,SCI,675-50,Unknown,675-50,Nasmyth-IR,-0.12,VMPA00009875,294912.0,4.5,20:20:21.675,20:20:27.141,20:20:16.208,140.4,VAMPIRES,18.298655555556,180.0,IR,90837.421875,90837.421875,2723.425282137056,1988.472045898438,1988.472045898438,16.34561187753319,1263.824951171875,1263.824951171875,5.378794372326615,59409.26413975115,59409.26420302083,59409.26407648148,0.0,500,500,1002,5.180948638916015,17.26982879638672,9728.4755859375,9728.4755859375,351.8524149916296,HD128750,Observation,IMAG_POL,NAOJ,"""[Summit] Vievard, Skaf [Hilo] Guyon, Lozi, Deo, Ahn""",4.7,622.4,276.85,6.3,80.57337439874374,80.58319383778178,0.0196883735704318,80.56350546421135,-78.6,0.99940693705912,-0.034435071629064,0.034435071629064,0.99940693705912,39090.67065413931,39090.67065413931,39624.92156008068,6902211.9084,6902211.9084,114809.1498033919,15.0,128.0,128.0,256,256,o21013,3.89376e-05,6.24,-9:21:46.462,ICRS,17.58157104787457,45.0,HWP(NIR),89,19884720.0,19884720.0,163456.133121979,Subaru,NS_IR,UTC,5.0,19.01376152038574,69.83860564387078,37236.640625,631.2728881835938,410.7217407226562,23.83021611704491,2318.700439453125,34537572.0,6825.9404296875,1463732.75,8.15713121514161e-05,06:20:21.674,06:20:27.141,06:20:16.208,T,10000.0,501.0,100000.0,10000.0,2.0,15.0,675-50,B,0.0,2,45.0,1.0,1.0,EmptySlot,3.0,4.0,HD128750_04_20210714_675-50_EmptySlot_0,1,/data/20210714/,2.0,152.0,165.0,21747212.0,21747212.0,938669.0481328166,675.0838654091856,48.5,699.3999999999999,650.8999999999999,2,11.61563,183.0,182.0,37236.640625,5458133.897164214,0,0,2257.04632780712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4280873.121105499,0.0,0
