FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,TINT,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,DPP_BACK,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,POL_DEGREE,AOLP,R_15_TOTAL_COUNTS_PHOTON_NOISE,DOUBLE_DIFFERENCE_ERRS,DOUBLE_SUM_ERRS,TOTAL_I,TOTAL_I_ERR,UNNORMALIZED_DOUBLE_DIFFERENCE,UNNORMALIZED_DOUBLE_DIFFERENCE_ERRS,Q_PHOTON_NOISE,U_PHOTON_NOISE
VDATA20220128A_00000098_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:02:12.667,06:02:21.087,06:02:04.247,20:02:12.673,20:02:21.094,20:02:04.251,59607.2515335,59607.251632,59607.251435,VTMP00000098,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.665,29:23:12.71,2000.0,NS_IR,-0.12,1.021,11.69351,33.37896,78.30649,Nasmyth-IR,OFF,IR,24.9,621.7,271.75,4.4,2.0,10000.0,801.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,147.05299,145.05497,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.64159,+29:23:14.50,ADI,-2.574,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:02:30,1,VMPA00016247,iXon Ultra 897 - VAMPIRES 2.0,300.0,22.5,HWP(NIR),45,8.0,-144.5071409358734,-144.7904244666739,-144.6485743666435,136.7514256333565,2,128.5,128.5,-0.72838801837735,0.6851648667907,-0.6851648667907,-0.72838801837735,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.6069375,29.386863888889,29.386863888889,0.0,master_dark_em300_00010ms_cam2.fits,median,121.0,127.0,109.0,33719.9444939783,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,39.66859395361486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000099_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:02:12.667,06:02:21.087,06:02:04.247,20:02:12.673,20:02:21.094,20:02:04.251,59607.2515335,59607.251632,59607.251435,VTMP00000099,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.665,29:23:12.71,2000.0,NS_IR,-0.12,1.021,11.69351,33.37896,78.30649,Nasmyth-IR,OFF,IR,24.9,621.7,271.75,4.4,2.0,10000.0,801.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,147.05299,145.05497,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.64159,+29:23:14.50,ADI,-2.574,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:02:30,2,VMPA00016247,iXon Ultra 897 - VAMPIRES 2.0,300.0,22.5,HWP(NIR),45,8.0,-144.5071409358734,-144.7904244666739,-144.6485743666435,136.7514256333565,2,128.5,128.5,-0.72838801837735,0.6851648667907,-0.6851648667907,-0.72838801837735,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.6069375,29.386863888889,29.386863888889,0.0,master_dark_em300_00010ms_cam2.fits,median,120.0,126.0,113.0,36085.162947228106,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,41.03625471998885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000100_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:02:49.391,06:02:57.820,06:02:40.962,20:02:49.399,20:02:57.828,20:02:40.969,59607.2519505,59607.252049,59607.251852,VTMP00000100,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.67,29:23:12.76,2000.0,NS_IR,-0.12,1.021,11.61559,32.85108,78.38441,Nasmyth-IR,OFF,IR,24.9,621.7,271.75,4.4,1.0,10000.0,801.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,147.01204,145.01202,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.67856,+29:23:14.50,ADI,-3.161,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:03:02,1,VMPA00016249,iXon Ultra 897 - VAMPIRES 1.0,300.0,67.5,HWP(NIR),45,8.0,-145.1087095681597,-145.395528914173,-145.2519099224979,136.1480900775021,2,128.5,128.5,-0.72113285089507,0.69279680380322,-0.69279680380322,-0.72113285089507,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.606958333333,29.386877777778,29.386877777778,0.0,master_dark_em300_00010ms_cam1.fits,median,118.0,127.0,1097.0,145064.39062324486,"(-0.0386305242035504, 0.0)",-0.0214212309091242,-0.2033166288134761,0.0,0.0,0,0,0.0,0.0,82.27801223725858,0.0002514211132535,0.0002565062263171,738588.4534368376,185.6541406073229,-15821.473807883449,185.6541406073229,0.0,0.0
VDATA20220128A_00000101_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:02:49.391,06:02:57.820,06:02:40.962,20:02:49.399,20:02:57.828,20:02:40.969,59607.2519505,59607.252049,59607.251852,VTMP00000101,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.67,29:23:12.76,2000.0,NS_IR,-0.12,1.021,11.61559,32.85108,78.38441,Nasmyth-IR,OFF,IR,24.9,621.7,271.75,4.4,1.0,10000.0,801.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,147.01204,145.01202,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.67856,+29:23:14.50,ADI,-3.161,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:03:02,2,VMPA00016249,iXon Ultra 897 - VAMPIRES 1.0,300.0,67.5,HWP(NIR),45,8.0,-145.1087095681597,-145.395528914173,-145.2519099224979,136.1480900775021,2,128.5,128.5,-0.72113285089507,0.69279680380322,-0.69279680380322,-0.72113285089507,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.606958333333,29.386877777778,29.386877777778,0.0,master_dark_em300_00010ms_cam1.fits,median,119.0,127.0,1077.0,149146.1788785055,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,83.42754209984956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000102_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:02:49.391,06:02:57.820,06:02:40.962,20:02:49.399,20:02:57.828,20:02:40.969,59607.2519505,59607.252049,59607.251852,VTMP00000102,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.67,29:23:12.76,2000.0,NS_IR,-0.12,1.021,11.61559,32.85108,78.38441,Nasmyth-IR,OFF,IR,24.9,621.7,271.75,4.4,2.0,10000.0,801.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,147.01204,145.01202,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.67856,+29:23:14.50,ADI,-3.161,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:03:06,1,VMPA00016251,iXon Ultra 897 - VAMPIRES 2.0,300.0,67.5,HWP(NIR),45,8.0,-145.1087095681597,-145.395528914173,-145.2519099224979,136.1480900775021,2,128.5,128.5,-0.72113285089507,0.69279680380322,-0.69279680380322,-0.72113285089507,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.606958333333,29.386877777778,29.386877777778,0.0,master_dark_em300_00010ms_cam2.fits,median,119.0,126.0,1632.5,228058.78474385504,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,103.1636702604182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000103_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:02:49.391,06:02:57.820,06:02:40.962,20:02:49.399,20:02:57.828,20:02:40.969,59607.2519505,59607.252049,59607.251852,VTMP00000103,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.67,29:23:12.76,2000.0,NS_IR,-0.12,1.021,11.61559,32.85108,78.38441,Nasmyth-IR,OFF,IR,24.9,621.7,271.75,4.4,2.0,10000.0,801.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,147.01204,145.01202,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.67856,+29:23:14.50,ADI,-3.161,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:03:06,2,VMPA00016251,iXon Ultra 897 - VAMPIRES 2.0,300.0,67.5,HWP(NIR),45,8.0,-145.1087095681597,-145.395528914173,-145.2519099224979,136.1480900775021,2,128.5,128.5,-0.72113285089507,0.69279680380322,-0.69279680380322,-0.72113285089507,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.606958333333,29.386877777778,29.386877777778,0.0,master_dark_em300_00010ms_cam2.fits,median,120.0,126.0,1552.5,216319.09919123224,0,0.0,0.0,-0.037942025952671,0.03334150222496665,0,0,0.0505099307464444,69.34632791277662,100.47333469387124,0.0,0.0,0.0,0.0,0.0,0.0,0.00019956816938612244,0.00035258102016351173
VDATA20220128A_00000104_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:03:25.546,06:03:33.962,06:03:17.129,20:03:25.552,20:03:33.969,20:03:17.134,59607.2523725,59607.252465,59607.25228,VTMP00000104,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.665,29:23:12.72,2000.0,NS_IR,-0.12,1.021,11.53894,32.31714,78.46106,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.4,1.0,10000.0,801.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,146.97099,144.97098,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.71725,+29:23:14.50,ADI,-3.755,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:03:39,1,VMPA00016253,iXon Ultra 897 - VAMPIRES 1.0,300.0,0.0,HWP(NIR),45,8.0,-145.7340391786751,-146.0067634995728,-145.8702159943372,135.5297840056628,2,128.5,128.5,-0.71361470570593,0.70053840137443,-0.70053840137443,-0.71361470570593,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.6069375,29.386866666667,29.386866666667,0.0,master_dark_em300_00010ms_cam1.fits,median,120.0,127.0,79.5,22033.54862373468,"(-0.06236069431383656, 0.0)",-0.0357413826783104,-0.2833117553674489,0.0,0.0,0,0,0.0,0.0,32.06606046517489,0.0006079221580845,0.0006314457138723,126434.40010847682,76.813226637419,-4518.94027797968,76.813226637419,0.0,0.0
VDATA20220128A_00000105_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:03:25.546,06:03:33.962,06:03:17.129,20:03:25.552,20:03:33.969,20:03:17.134,59607.2523725,59607.252465,59607.25228,VTMP00000105,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.665,29:23:12.72,2000.0,NS_IR,-0.12,1.021,11.53894,32.31714,78.46106,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.4,1.0,10000.0,801.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,146.97099,144.97098,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.71725,+29:23:14.50,ADI,-3.755,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:03:39,2,VMPA00016253,iXon Ultra 897 - VAMPIRES 1.0,300.0,0.0,HWP(NIR),45,8.0,-145.7340391786751,-146.0067634995728,-145.8702159943372,135.5297840056628,2,128.5,128.5,-0.71361470570593,0.70053840137443,-0.70053840137443,-0.71361470570593,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.6069375,29.386866666667,29.386866666667,0.0,master_dark_em300_00010ms_cam1.fits,median,119.0,125.0,88.5,23273.475513722256,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,32.9559629171619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000106_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:03:25.546,06:03:33.962,06:03:17.129,20:03:25.552,20:03:33.969,20:03:17.134,59607.2523725,59607.252465,59607.25228,VTMP00000106,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.665,29:23:12.72,2000.0,NS_IR,-0.12,1.021,11.53894,32.31714,78.46106,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.4,2.0,10000.0,801.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,146.97099,144.97098,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.71725,+29:23:14.50,ADI,-3.755,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:03:44,1,VMPA00016255,iXon Ultra 897 - VAMPIRES 2.0,300.0,0.0,HWP(NIR),45,8.0,-145.7340391786751,-146.0067634995728,-145.8702159943372,135.5297840056628,2,128.5,128.5,-0.71361470570593,0.70053840137443,-0.70053840137443,-0.71361470570593,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.6069375,29.386866666667,29.386866666667,0.0,master_dark_em300_00010ms_cam2.fits,median,120.0,126.0,138.0,42203.19467950599,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,44.37885012105084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000107_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:03:25.546,06:03:33.962,06:03:17.129,20:03:25.552,20:03:33.969,20:03:17.134,59607.2523725,59607.252465,59607.25228,VTMP00000107,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.665,29:23:12.72,2000.0,NS_IR,-0.12,1.021,11.53894,32.31714,78.46106,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.4,2.0,10000.0,801.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,146.97099,144.97098,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.71725,+29:23:14.50,ADI,-3.755,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:03:44,2,VMPA00016255,iXon Ultra 897 - VAMPIRES 2.0,300.0,0.0,HWP(NIR),45,8.0,-145.7340391786751,-146.0067634995728,-145.8702159943372,135.5297840056628,2,128.5,128.5,-0.71361470570593,0.70053840137443,-0.70053840137443,-0.71361470570593,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.6069375,29.386866666667,29.386866666667,0.0,master_dark_em300_00010ms_cam2.fits,median,121.0,124.0,130.0,38924.18129151389,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,42.619968592564696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000108_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:04:00.309,06:04:08.741,06:03:51.877,20:04:00.316,20:04:08.748,20:03:51.883,59607.252772,59607.25287,59607.252674,VTMP00000108,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.665,29:23:12.73,2000.0,NS_IR,-0.12,1.02,11.46594,31.79379,78.53406,Nasmyth-IR,OFF,IR,25.4,621.7,271.65,4.4,1.0,10000.0,801.0,0.0,100000.0,10000.0,45.0,2.0,2.0,4.0,2.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,5,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,146.93298,144.93297,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.7516,+29:23:14.50,ADI,-4.34,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:04:13,1,VMPA00016257,iXon Ultra 897 - VAMPIRES 1.0,300.0,45.0,HWP(NIR),45,8.0,-146.3166612750851,-146.6089994630054,-146.4626216745569,134.9373783254431,2,128.5,128.5,-0.7063335235328,0.70787919416645,-0.70787919416645,-0.7063335235328,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.6069375,29.386869444444,29.386869444444,0.0,master_dark_em300_00010ms_cam1.fits,median,119.0,126.0,709.5,113696.70023145224,"(0.0857030455200537, 0.0)",0.0431558863565984,-0.207331868164934,0.0,0.0,0,0,0.0,0.0,72.84123702014932,0.0002928728324397,0.0002988232509351,545075.5253447772,159.48936315915623,23523.21742754239,159.48936315915623,0.0,0.0
VDATA20220128A_00000109_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:04:00.309,06:04:08.741,06:03:51.877,20:04:00.316,20:04:08.748,20:03:51.883,59607.252772,59607.25287,59607.252674,VTMP00000109,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.665,29:23:12.73,2000.0,NS_IR,-0.12,1.02,11.46594,31.79379,78.53406,Nasmyth-IR,OFF,IR,25.4,621.7,271.65,4.4,1.0,10000.0,801.0,0.0,100000.0,10000.0,45.0,2.0,2.0,4.0,2.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,5,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,146.93298,144.93297,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.7516,+29:23:14.50,ADI,-4.34,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:04:13,2,VMPA00016257,iXon Ultra 897 - VAMPIRES 1.0,300.0,45.0,HWP(NIR),45,8.0,-146.3166612750851,-146.6089994630054,-146.4626216745569,134.9373783254431,2,128.5,128.5,-0.7063335235328,0.70787919416645,-0.70787919416645,-0.7063335235328,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.6069375,29.386869444444,29.386869444444,0.0,master_dark_em300_00010ms_cam1.fits,median,119.0,127.0,660.5,102335.29896057856,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,69.10605701441293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000110_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29333,06:04:00.309,06:04:08.741,06:03:51.877,20:04:00.316,20:04:08.748,20:03:51.883,59607.252772,59607.25287,59607.252674,VTMP00000110,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:38:25.665,29:23:12.73,2000.0,NS_IR,-0.12,1.02,11.46594,31.79379,78.53406,Nasmyth-IR,OFF,IR,25.4,621.7,271.65,4.4,2.0,10000.0,801.0,0.0,100000.0,10000.0,45.0,2.0,2.0,4.0,2.0,/mnt/data/20220128/,HD29333_02_20220128_675-50_EmptySlot_0,5,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,146.93298,144.93297,+29:23:14,1.0,ADI,-39.0,163.025,04:38:26.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.4,0.0,103.7516,+29:23:14.50,ADI,-4.34,-39.0,04:38:25.990,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:04:17,1,VMPA00016257,iXon Ultra 897 - VAMPIRES 2.0,300.0,45.0,HWP(NIR),45,8.0,-146.3166612750851,-146.6089994630054,-146.4626216745569,134.9373783254431,2,128.5,128.5,-0.7063335235328,0.70787919416645,-0.70787919416645,-0.7063335235328,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,69.6069375,29.386869444444,29.386869444444,0.0,master_dark_em300_00010ms_cam2.fits,median,120.0,126.0,920.5,158440.8549980388,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,85.98782672288351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
