FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,TINT,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,DPP_BACK,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,POL_DEGREE,AOLP,R_15_TOTAL_COUNTS_PHOTON_NOISE,DOUBLE_DIFFERENCE_ERRS,DOUBLE_SUM_ERRS,TOTAL_I,TOTAL_I_ERR,UNNORMALIZED_DOUBLE_DIFFERENCE,UNNORMALIZED_DOUBLE_DIFFERENCE_ERRS,Q_PHOTON_NOISE,U_PHOTON_NOISE
VDATA20220128A_00000050_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,05:46:49.377,05:47:08.812,05:46:29.941,19:46:49.383,19:47:08.818,19:46:29.948,59607.24083900001,59607.241065,59607.240613,VTMP00000050,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:06.292,37:16:57.19,2000.0,NS_IR,-0.12,1.053,18.23824,15.02449,71.76176,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.3,2.0,10000.0,1901.0,0.0,100000.0,10000.0,22.5,200.0,1.0,4.0,3.0,/mnt/data/20220128/,HDE279568_03_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,150.66401,148.664,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,14.0,100.0,11.5,0.0,100.36809,+37:16:55.28,ADI,-21.152,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T05:47:28,1,VMPA00016199,iXon Ultra 897 - VAMPIRES 2.0,300.0,22.5,HWP(NIR),45,19.0,-162.6772990910008,-163.155340662049,-162.9160915968744,118.4839084031256,2,128.5,128.5,-0.47691192447414,0.87895108868149,-0.87895108868149,-0.47691192447414,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.276216666667,37.282552777778,37.282552777778,0.0,master_dark_em300_00010ms_cam2.fits,median,123.0,127.0,103.5,24371.22942490936,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,33.72423457244492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000051_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,05:46:49.377,05:47:08.812,05:46:29.941,19:46:49.383,19:47:08.818,19:46:29.948,59607.24083900001,59607.241065,59607.240613,VTMP00000051,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:06.292,37:16:57.19,2000.0,NS_IR,-0.12,1.053,18.23824,15.02449,71.76176,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.3,2.0,10000.0,1901.0,0.0,100000.0,10000.0,22.5,200.0,1.0,4.0,3.0,/mnt/data/20220128/,HDE279568_03_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,150.66401,148.664,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,14.0,100.0,11.5,0.0,100.36809,+37:16:55.28,ADI,-21.152,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T05:47:28,2,VMPA00016199,iXon Ultra 897 - VAMPIRES 2.0,300.0,22.5,HWP(NIR),45,19.0,-162.6772990910008,-163.155340662049,-162.9160915968744,118.4839084031256,2,128.5,128.5,-0.47691192447414,0.87895108868149,-0.87895108868149,-0.47691192447414,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.276216666667,37.282552777778,37.282552777778,0.0,master_dark_em300_00010ms_cam2.fits,median,123.0,129.0,97.0,23320.745911365007,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,32.98941391537161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000052_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,05:48:01.441,05:48:20.882,05:47:42.000,19:48:01.448,19:48:20.890,19:47:42.006,59607.241678,59607.241898,59607.241458,VTMP00000052,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:06.288,37:16:57.19,2000.0,NS_IR,-0.12,1.052,18.16662,14.29391,71.83338,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.4,1.0,10000.0,1901.0,0.0,100000.0,10000.0,67.5,200.0,1.0,4.0,4.0,/mnt/data/20220128/,HDE279568_03_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,150.62401,148.624,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,14.0,100.0,11.5,0.0,100.40706,+37:16:55.28,ADI,-22.028,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T05:48:30,1,VMPA00016201,iXon Ultra 897 - VAMPIRES 1.0,300.0,67.5,HWP(NIR),45,19.0,-163.5725020774706,-164.0410874643322,-163.8065870414592,117.5934129585408,2,128.5,128.5,-0.46319414916635,0.88625683646337,-0.88625683646337,-0.46319414916635,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.2762,37.282552777778,37.282552777778,0.0,master_dark_em300_00010ms_cam1.fits,median,121.0,130.0,176.0,29832.46922152001,"(0.07407336456932007, 0.0)",0.0367524993361135,-0.2875551399646555,0.0,0.0,0,0,0.0,0.0,37.31195294370714,0.0005420086708199,0.0005635919414252,159067.15852654178,86.15761026763882,5846.115638144194,86.15761026763882,0.0,0.0
VDATA20220128A_00000053_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,05:48:01.441,05:48:20.882,05:47:42.000,19:48:01.448,19:48:20.890,19:47:42.006,59607.241678,59607.241898,59607.241458,VTMP00000053,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:06.288,37:16:57.19,2000.0,NS_IR,-0.12,1.052,18.16662,14.29391,71.83338,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.4,1.0,10000.0,1901.0,0.0,100000.0,10000.0,67.5,200.0,1.0,4.0,4.0,/mnt/data/20220128/,HDE279568_03_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,150.62401,148.624,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,14.0,100.0,11.5,0.0,100.40706,+37:16:55.28,ADI,-22.028,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T05:48:30,2,VMPA00016201,iXon Ultra 897 - VAMPIRES 1.0,300.0,67.5,HWP(NIR),45,19.0,-163.5725020774706,-164.0410874643322,-163.8065870414592,117.5934129585408,2,128.5,128.5,-0.46319414916635,0.88625683646337,-0.88625683646337,-0.46319414916635,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.2762,37.282552777778,37.282552777778,0.0,master_dark_em300_00010ms_cam1.fits,median,121.0,129.0,167.0,26830.820524810995,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,35.38509446257485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000054_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,05:48:01.441,05:48:20.882,05:47:42.000,19:48:01.448,19:48:20.890,19:47:42.006,59607.241678,59607.241898,59607.241458,VTMP00000054,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:06.288,37:16:57.19,2000.0,NS_IR,-0.12,1.052,18.16662,14.29391,71.83338,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.4,2.0,10000.0,1901.0,0.0,100000.0,10000.0,67.5,200.0,1.0,4.0,4.0,/mnt/data/20220128/,HDE279568_03_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,150.62401,148.624,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,14.0,100.0,11.5,0.0,100.40706,+37:16:55.28,ADI,-22.028,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T05:48:39,1,VMPA00016203,iXon Ultra 897 - VAMPIRES 2.0,300.0,67.5,HWP(NIR),45,19.0,-163.5725020774706,-164.0410874643322,-163.8065870414592,117.5934129585408,2,128.5,128.5,-0.46319414916635,0.88625683646337,-0.88625683646337,-0.46319414916635,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.2762,37.282552777778,37.282552777778,0.0,master_dark_em300_00010ms_cam2.fits,median,123.0,129.0,271.0,49779.7009193878,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,48.19805636273782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000055_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,05:48:01.441,05:48:20.882,05:47:42.000,19:48:01.448,19:48:20.890,19:47:42.006,59607.241678,59607.241898,59607.241458,VTMP00000055,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:06.288,37:16:57.19,2000.0,NS_IR,-0.12,1.052,18.16662,14.29391,71.83338,Nasmyth-IR,OFF,IR,25.1,621.7,271.75,4.4,2.0,10000.0,1901.0,0.0,100000.0,10000.0,67.5,200.0,1.0,4.0,4.0,/mnt/data/20220128/,HDE279568_03_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,150.62401,148.624,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,14.0,100.0,11.5,0.0,100.40706,+37:16:55.28,ADI,-22.028,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T05:48:39,2,VMPA00016203,iXon Ultra 897 - VAMPIRES 2.0,300.0,67.5,HWP(NIR),45,19.0,-163.5725020774706,-164.0410874643322,-163.8065870414592,117.5934129585408,2,128.5,128.5,-0.46319414916635,0.88625683646337,-0.88625683646337,-0.46319414916635,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.2762,37.282552777778,37.282552777778,0.0,master_dark_em300_00010ms_cam2.fits,median,122.0,129.0,287.0,52624.16786082298,0,0.0,0.0,-0.01580761352174795,-0.02499753634964515,0,0,0.0295762991059526,-61.153952031037065,49.55597267016287,0.0,0.0,0.0,0.0,0.0,0.0,,
VDATA20220128A_00000824_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:05:04.494,10:05:12.415,10:04:56.574,00:05:04.501,00:05:12.422,00:04:56.580,59607.4201855,59607.420278,59607.420093,VTMP00000824,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.516,37:16:59.67,2000.0,NS_IR,-0.12,1.684,53.64707,302.35509,36.35293,Nasmyth-IR,OFF,IR,26.3,621.7,271.15,5.5,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,0,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,184.79797,182.79777,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.69713,+37:16:55.28,ADI,-127.165,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:05:17,1,VMPA00016969,iXon Ultra 897 - VAMPIRES 1.0,300.0,0.0,HWP(NIR),45,7.49,91.59394658917476,91.5524294985257,91.5731842782702,12.97318427827021,2,128.5,128.5,0.97447524025117,0.22449500247763,-0.22449500247763,0.97447524025117,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272983333333,37.283241666667,37.283241666667,0.0,master_dark_em300_00010ms_cam1.fits,median,141.0,128.0,450.0,70381.3656133132,"(0.06199285771273583, 0.0)",0.0300839340190683,-0.2369551427352762,0.0,0.0,0,0,0.0,0.0,57.31023997808087,0.0003636336666649,0.0003735338665505,353241.2980023322,128.39234124956943,10626.88790191224,128.39234124956943,0.0,0.0
VDATA20220128A_00000825_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:05:04.494,10:05:12.415,10:04:56.574,00:05:04.501,00:05:12.422,00:04:56.580,59607.4201855,59607.420278,59607.420093,VTMP00000825,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.516,37:16:59.67,2000.0,NS_IR,-0.12,1.684,53.64707,302.35509,36.35293,Nasmyth-IR,OFF,IR,26.3,621.7,271.15,5.5,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,0,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,184.79797,182.79777,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.69713,+37:16:55.28,ADI,-127.165,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:05:17,2,VMPA00016969,iXon Ultra 897 - VAMPIRES 1.0,300.0,0.0,HWP(NIR),45,7.49,91.59394658917476,91.5524294985257,91.5731842782702,12.97318427827021,2,128.5,128.5,0.97447524025117,0.22449500247763,-0.22449500247763,0.97447524025117,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272983333333,37.283241666667,37.283241666667,0.0,master_dark_em300_00010ms_cam1.fits,median,141.0,127.0,405.0,64388.11229378448,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,54.81585969908356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000826_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:05:04.494,10:05:12.415,10:04:56.574,00:05:04.501,00:05:12.422,00:04:56.580,59607.4201855,59607.420278,59607.420093,VTMP00000826,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.516,37:16:59.67,2000.0,NS_IR,-0.12,1.684,53.64707,302.35509,36.35293,Nasmyth-IR,OFF,IR,26.3,621.7,271.15,5.5,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,0,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,184.79797,182.79777,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.69713,+37:16:55.28,ADI,-127.165,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:05:21,1,VMPA00016971,iXon Ultra 897 - VAMPIRES 2.0,300.0,0.0,HWP(NIR),45,7.49,91.59394658917476,91.5524294985257,91.5731842782702,12.97318427827021,2,128.5,128.5,0.97447524025117,0.22449500247763,-0.22449500247763,0.97447524025117,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272983333333,37.283241666667,37.283241666667,0.0,master_dark_em300_00010ms_cam2.fits,median,142.0,127.0,616.0,106919.09275642553,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,70.63679988654756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000827_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:05:04.494,10:05:12.415,10:04:56.574,00:05:04.501,00:05:12.422,00:04:56.580,59607.4201855,59607.420278,59607.420093,VTMP00000827,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.516,37:16:59.67,2000.0,NS_IR,-0.12,1.684,53.64707,302.35509,36.35293,Nasmyth-IR,OFF,IR,26.3,621.7,271.15,5.5,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,0,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,184.79797,182.79777,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.69713,+37:16:55.28,ADI,-127.165,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:05:21,2,VMPA00016971,iXon Ultra 897 - VAMPIRES 2.0,300.0,0.0,HWP(NIR),45,7.49,91.59394658917476,91.5524294985257,91.5731842782702,12.97318427827021,2,128.5,128.5,0.97447524025117,0.22449500247763,-0.22449500247763,0.97447524025117,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272983333333,37.283241666667,37.283241666667,0.0,master_dark_em300_00010ms_cam2.fits,median,143.0,127.0,631.0,111552.72733880904,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,72.15118649363221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000828_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:05:36.042,10:05:43.958,10:05:28.127,00:05:36.051,00:05:43.966,00:05:28.135,59607.42055,59607.420637,59607.420463,VTMP00000828,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.55,2000.0,NS_IR,-0.12,1.688,53.75133,302.35104,36.24867,Nasmyth-IR,OFF,IR,26.3,621.7,271.15,5.5,1.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,1,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.01499,183.005,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.6448,+37:16:55.28,ADI,-127.248,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:05:48,1,VMPA00016973,iXon Ultra 897 - VAMPIRES 1.0,300.0,45.0,HWP(NIR),45,7.49,91.51091307273506,91.47192019753707,91.49141333268088,12.8914133326809,2,128.5,128.5,0.97479464076094,0.22310403031713,-0.22310403031713,0.97479464076094,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283208333333,37.283208333333,0.0,master_dark_em300_00010ms_cam1.fits,median,140.0,129.0,494.0,74157.67658987438,"(-0.022143197673375276, 0.0)",-0.0126424236198106,-0.2267498283704531,0.0,0.0,0,0,0.0,0.0,58.827641744553695,0.0003475200622053,0.0003563135692738,386470.55590968457,134.29553977227275,-4885.924484393952,134.29553977227275,0.0,0.0
VDATA20220128A_00000829_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:05:36.042,10:05:43.958,10:05:28.127,00:05:36.051,00:05:43.966,00:05:28.135,59607.42055,59607.420637,59607.420463,VTMP00000829,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.55,2000.0,NS_IR,-0.12,1.688,53.75133,302.35104,36.24867,Nasmyth-IR,OFF,IR,26.3,621.7,271.15,5.5,1.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,1,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.01499,183.005,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.6448,+37:16:55.28,ADI,-127.248,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:05:48,2,VMPA00016973,iXon Ultra 897 - VAMPIRES 1.0,300.0,45.0,HWP(NIR),45,7.49,91.51091307273506,91.47192019753707,91.49141333268088,12.8914133326809,2,128.5,128.5,0.97479464076094,0.22310403031713,-0.22310403031713,0.97479464076094,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283208333333,37.283208333333,0.0,master_dark_em300_00010ms_cam1.fits,median,141.0,128.0,504.0,75261.53525359061,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,59.26385806362978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000830_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HDE279658,10:05:36.042,10:05:43.958,10:05:28.127,00:05:36.051,00:05:43.966,00:05:28.135,59607.42055,59607.420637,59607.420463,VTMP00000830,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:17:05.514,37:16:59.55,2000.0,NS_IR,-0.12,1.688,53.75133,302.35104,36.24867,Nasmyth-IR,OFF,IR,26.3,621.7,271.15,5.5,2.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HDE279568_05_20220128_675-50_EmptySlot_0,1,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,185.01499,183.005,+37:16:55,1.0,ADI,-39.0,163.025,04:17:06.6,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,82.6448,+37:16:55.28,ADI,-127.248,-39.0,04:17:06.560,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T10:05:52,1,VMPA00016975,iXon Ultra 897 - VAMPIRES 2.0,300.0,45.0,HWP(NIR),45,7.49,91.51091307273506,91.47192019753707,91.49141333268088,12.8914133326809,2,128.5,128.5,0.97479464076094,0.22310403031713,-0.22310403031713,0.97479464076094,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,64.272975,37.283208333333,37.283208333333,0.0,master_dark_em300_00010ms_cam2.fits,median,142.0,127.0,725.0,120416.70494344864,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,74.96296460455977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
