FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,TINT,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,DPP_BACK,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,POL_DEGREE,AOLP,R_15_TOTAL_COUNTS_PHOTON_NOISE,DOUBLE_DIFFERENCE_ERRS,DOUBLE_SUM_ERRS,TOTAL_I,TOTAL_I_ERR,UNNORMALIZED_DOUBLE_DIFFERENCE,UNNORMALIZED_DOUBLE_DIFFERENCE_ERRS,Q_PHOTON_NOISE,U_PHOTON_NOISE
VDATA20220128A_00000162_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:20:32.246,06:20:40.178,06:20:24.314,20:20:32.253,20:20:40.185,20:20:24.320,59607.2642595,59607.264352,59607.264167,VTMP00000162,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.735,26:14:32.96,2000.0,NS_IR,-0.12,1.008,7.3939,28.45448,82.6061,Nasmyth-IR,OFF,IR,24.9,621.8,271.65,4.4,2.0,10000.0,751.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.79102,142.79101,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.79248,+26:14:35.06,ADI,-9.047,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:20:48,1,VMPA00016311,iXon Ultra 897 - VAMPIRES 2.0,300.0,22.5,HWP(NIR),45,7.5,-151.6601926498157,-152.106403806169,-151.8828758350241,129.5171241649759,2,128.5,128.5,-0.63630880966624,0.77143444228342,-0.77143444228342,-0.63630880966624,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769729166667,26.242488888889,26.242488888889,0.0,master_dark_em300_00010ms_cam2.fits,median,116.0,125.0,929.5,222093.7252345804,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,101.8055669155822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000163_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:20:32.246,06:20:40.178,06:20:24.314,20:20:32.253,20:20:40.185,20:20:24.320,59607.2642595,59607.264352,59607.264167,VTMP00000163,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.735,26:14:32.96,2000.0,NS_IR,-0.12,1.008,7.3939,28.45448,82.6061,Nasmyth-IR,OFF,IR,24.9,621.8,271.65,4.4,2.0,10000.0,751.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,2,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.79102,142.79101,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.79248,+26:14:35.06,ADI,-9.047,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:20:48,2,VMPA00016311,iXon Ultra 897 - VAMPIRES 2.0,300.0,22.5,HWP(NIR),45,7.5,-151.6601926498157,-152.106403806169,-151.8828758350241,129.5171241649759,2,128.5,128.5,-0.63630880966624,0.77143444228342,-0.77143444228342,-0.63630880966624,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769729166667,26.242488888889,26.242488888889,0.0,master_dark_em300_00010ms_cam2.fits,median,117.0,125.0,908.0,211667.1566623084,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,99.3871234215378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000164_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:21:03.782,06:21:11.717,06:20:55.846,20:21:03.787,20:21:11.721,20:20:55.852,59607.264618,59607.264711,59607.264525,VTMP00000164,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.733,26:14:32.95,2000.0,NS_IR,-0.12,1.008,7.33567,27.65376,82.66433,Nasmyth-IR,OFF,IR,25.0,621.8,271.65,4.4,1.0,10000.0,751.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.76099,142.76098,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.82168,+26:14:35.06,ADI,-9.885,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:21:16,1,VMPA00016313,iXon Ultra 897 - VAMPIRES 1.0,300.0,67.5,HWP(NIR),45,7.5,-152.5267706961992,-152.9819576245687,-152.7539399571963,128.6460600428037,2,128.5,128.5,-0.62450765888859,0.78101868350859,-0.78101868350859,-0.62450765888859,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769720833333,26.242486111111,26.242486111111,0.0,master_dark_em300_00010ms_cam1.fits,median,115.0,123.0,73.0,27656.64626548988,"(0.10734173802486702, 0.0)",0.0555583031331161,-0.2892604920915018,0.0,0.0,0,0,0.0,0.0,35.925526416114856,0.0005669992348038,0.000589334795848,145606.34605806204,82.43156303579453,8089.64151239923,82.43156303579453,0.0,0.0
VDATA20220128A_00000165_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:21:03.782,06:21:11.717,06:20:55.846,20:21:03.787,20:21:11.721,20:20:55.852,59607.264618,59607.264711,59607.264525,VTMP00000165,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.733,26:14:32.95,2000.0,NS_IR,-0.12,1.008,7.33567,27.65376,82.66433,Nasmyth-IR,OFF,IR,25.0,621.8,271.65,4.4,1.0,10000.0,751.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.76099,142.76098,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.82168,+26:14:35.06,ADI,-9.885,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:21:16,2,VMPA00016313,iXon Ultra 897 - VAMPIRES 1.0,300.0,67.5,HWP(NIR),45,7.5,-152.5267706961992,-152.9819576245687,-152.7539399571963,128.6460600428037,2,128.5,128.5,-0.62450765888859,0.78101868350859,-0.78101868350859,-0.62450765888859,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769720833333,26.242486111111,26.242486111111,0.0,master_dark_em300_00010ms_cam1.fits,median,114.0,124.0,69.5,24087.44510734088,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,33.52731318079423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000166_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:21:03.782,06:21:11.717,06:20:55.846,20:21:03.787,20:21:11.721,20:20:55.852,59607.264618,59607.264711,59607.264525,VTMP00000166,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.733,26:14:32.95,2000.0,NS_IR,-0.12,1.008,7.33567,27.65376,82.66433,Nasmyth-IR,OFF,IR,25.0,621.8,271.65,4.4,2.0,10000.0,751.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.76099,142.76098,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.82168,+26:14:35.06,ADI,-9.885,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:21:19,1,VMPA00016315,iXon Ultra 897 - VAMPIRES 2.0,300.0,67.5,HWP(NIR),45,7.5,-152.5267706961992,-152.9819576245687,-152.7539399571963,128.6460600428037,2,128.5,128.5,-0.62450765888859,0.78101868350859,-0.78101868350859,-0.62450765888859,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769720833333,26.242486111111,26.242486111111,0.0,master_dark_em300_00010ms_cam2.fits,median,115.0,124.0,112.0,44670.907165490535,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,45.65788269220077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000167_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:21:03.782,06:21:11.717,06:20:55.846,20:21:03.787,20:21:11.721,20:20:55.852,59607.264618,59607.264711,59607.264525,VTMP00000167,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.733,26:14:32.95,2000.0,NS_IR,-0.12,1.008,7.33567,27.65376,82.66433,Nasmyth-IR,OFF,IR,25.0,621.8,271.65,4.4,2.0,10000.0,751.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,3,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.76099,142.76098,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.82168,+26:14:35.06,ADI,-9.885,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:21:19,2,VMPA00016315,iXon Ultra 897 - VAMPIRES 2.0,300.0,67.5,HWP(NIR),45,7.5,-152.5267706961992,-152.9819576245687,-152.7539399571963,128.6460600428037,2,128.5,128.5,-0.62450765888859,0.78101868350859,-0.78101868350859,-0.62450765888859,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769720833333,26.242486111111,26.242486111111,0.0,master_dark_em300_00010ms_cam2.fits,median,118.0,125.0,119.0,49191.34751974077,0,0.0,0.0,-0.034348608980514,-0.03833302486130775,0,0,0.0514708435321773,-65.93108964511146,47.912379978366495,0.0,0.0,0.0,0.0,0.0,0.0,9.599824222603956e-05,0.00031079030094328415
VDATA20220128A_00000168_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:21:35.890,06:21:43.830,06:21:27.950,20:21:35.897,20:21:43.837,20:21:27.957,59607.2649885,59607.265081,59607.264896,VTMP00000168,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.734,26:14:32.94,2000.0,NS_IR,-0.12,1.008,7.27756,26.81924,82.72244,Nasmyth-IR,OFF,IR,24.9,621.8,271.65,4.4,1.0,10000.0,751.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.73096,142.73095,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.85047,+26:14:35.06,ADI,-10.792,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:21:48,1,VMPA00016317,iXon Ultra 897 - VAMPIRES 1.0,300.0,0.0,HWP(NIR),45,7.5,-153.4380182426837,-153.8974528176655,-153.6673195823733,127.7326804176267,2,128.5,128.5,-0.61197823946773,0.79087460094378,-0.79087460094378,-0.61197823946773,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769725,26.242483333333,26.242483333333,0.0,master_dark_em300_00010ms_cam1.fits,median,114.0,126.0,1929.0,278132.8312371613,"(-0.05451276799959723, 0.0)",-0.0291279852164016,-0.2024301834236115,0.0,0.0,0,0,0.0,0.0,113.92774746425832,0.0001806912808355,0.0001842781355091,1430542.251064686,258.3769262754344,-41668.813540450064,258.3769262754344,0.0,0.0
VDATA20220128A_00000169_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:21:35.890,06:21:43.830,06:21:27.950,20:21:35.897,20:21:43.837,20:21:27.957,59607.2649885,59607.265081,59607.264896,VTMP00000169,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.734,26:14:32.94,2000.0,NS_IR,-0.12,1.008,7.27756,26.81924,82.72244,Nasmyth-IR,OFF,IR,24.9,621.8,271.65,4.4,1.0,10000.0,751.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.73096,142.73095,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.85047,+26:14:35.06,ADI,-10.792,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:21:48,2,VMPA00016317,iXon Ultra 897 - VAMPIRES 1.0,300.0,0.0,HWP(NIR),45,7.5,-153.4380182426837,-153.8974528176655,-153.6673195823733,127.7326804176267,2,128.5,128.5,-0.61197823946773,0.79087460094378,-0.79087460094378,-0.61197823946773,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769725,26.242483333333,26.242483333333,0.0,master_dark_em300_00010ms_cam1.fits,median,115.0,126.0,2084.0,292345.8291560565,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,116.80241784126972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000170_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:21:35.890,06:21:43.830,06:21:27.950,20:21:35.897,20:21:43.837,20:21:27.957,59607.2649885,59607.265081,59607.264896,VTMP00000170,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.734,26:14:32.94,2000.0,NS_IR,-0.12,1.008,7.27756,26.81924,82.72244,Nasmyth-IR,OFF,IR,24.9,621.8,271.65,4.4,2.0,10000.0,751.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.73096,142.73095,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.85047,+26:14:35.06,ADI,-10.792,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:21:52,1,VMPA00016319,iXon Ultra 897 - VAMPIRES 2.0,300.0,0.0,HWP(NIR),45,7.5,-153.4380182426837,-153.8974528176655,-153.6673195823733,127.7326804176267,2,128.5,128.5,-0.61197823946773,0.79087460094378,-0.79087460094378,-0.61197823946773,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769725,26.242483333333,26.242483333333,0.0,master_dark_em300_00010ms_cam2.fits,median,116.0,125.0,2977.5,443759.7031465116,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,143.90547403011348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000171_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:21:35.890,06:21:43.830,06:21:27.950,20:21:35.897,20:21:43.837,20:21:27.957,59607.2649885,59607.265081,59607.264896,VTMP00000171,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.734,26:14:32.94,2000.0,NS_IR,-0.12,1.008,7.27756,26.81924,82.72244,Nasmyth-IR,OFF,IR,24.9,621.8,271.65,4.4,2.0,10000.0,751.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,4,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.73096,142.73095,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.85047,+26:14:35.06,ADI,-10.792,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:21:52,2,VMPA00016319,iXon Ultra 897 - VAMPIRES 2.0,300.0,0.0,HWP(NIR),45,7.5,-153.4380182426837,-153.8974528176655,-153.6673195823733,127.7326804176267,2,128.5,128.5,-0.61197823946773,0.79087460094378,-0.79087460094378,-0.61197823946773,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769725,26.242483333333,26.242483333333,0.0,master_dark_em300_00010ms_cam2.fits,median,117.0,125.0,2754.5,416303.8875249567,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,139.38261771061423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00000172_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:22:05.942,06:22:13.914,06:21:57.970,20:22:05.949,20:22:13.921,20:21:57.977,59607.2653355,59607.265428,59607.265243,VTMP00000172,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.735,26:14:32.98,2000.0,NS_IR,-0.12,1.008,7.22475,26.02659,82.77525,Nasmyth-IR,OFF,IR,24.8,621.8,271.65,4.4,1.0,10000.0,751.0,0.0,100000.0,10000.0,45.0,2.0,2.0,4.0,2.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,5,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.70303,142.70397,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.87732,+26:14:35.06,ADI,-11.629,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:22:18,1,VMPA00016319,iXon Ultra 897 - VAMPIRES 1.0,300.0,45.0,HWP(NIR),45,7.5,-154.3025045887364,-154.7681484940834,-154.5349149112957,126.8650850887043,2,128.5,128.5,-0.59993280190951,0.8000503941584,-0.8000503941584,-0.59993280190951,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769729166667,26.242494444444,26.242494444444,0.0,master_dark_em300_00010ms_cam1.fits,median,115.0,127.0,2657.0,364221.2180710368,"(0.08285059137533443, 0.0)",0.0413554900951464,-0.1937111283034705,0.0,0.0,0,0,0.0,0.0,130.37250330149092,0.0001649532811701,0.000167876138192,1718015.1051943626,283.1501995669656,71049.35666617745,283.1501995669656,0.0,0.0
VDATA20220128A_00000173_calib_collapsed.fits,True,-32,2,256,256,2022-01-28,HD29835,06:22:05.942,06:22:13.914,06:21:57.970,20:22:05.949,20:22:13.921,20:21:57.977,59607.2653355,59607.265428,59607.265243,VTMP00000173,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,4:43:04.735,26:14:32.98,2000.0,NS_IR,-0.12,1.008,7.22475,26.02659,82.77525,Nasmyth-IR,OFF,IR,24.8,621.8,271.65,4.4,1.0,10000.0,751.0,0.0,100000.0,10000.0,45.0,2.0,2.0,4.0,2.0,/mnt/data/20220128/,HD36819_01_20220128_675-50_EmptySlot_0,5,300.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,144.70303,142.70397,+26:14:35,1.0,ADI,-39.0,163.025,04:43:05.0,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,11.2,0.0,105.87732,+26:14:35.06,ADI,-11.629,-39.0,04:43:05.040,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T06:22:18,2,VMPA00016319,iXon Ultra 897 - VAMPIRES 1.0,300.0,45.0,HWP(NIR),45,7.5,-154.3025045887364,-154.7681484940834,-154.5349149112957,126.8650850887043,2,128.5,128.5,-0.59993280190951,0.8000503941584,-0.8000503941584,-0.59993280190951,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,70.769729166667,26.242494444444,26.242494444444,0.0,master_dark_em300_00010ms_cam1.fits,median,115.0,127.0,2309.0,328387.01229134167,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,123.79308024487284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
